event_id,event_date,event_title,location_description,ner_state,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,longitude,latitude,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,temperature_c,soil_water_layer_1,soil_water_layer_2,surface_pressure_hpa
7264,2015-07-22 00:00:00,22 kms to 30 kms between Sangkungmai and Willong,22 kms to 30 kms between Sangkungmai and Willong,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,93.9827,25.4538,312.35605478286743,1201.6023993492126,2410.9554290771484,18.354730224609398,0.43972525000572205,0.4412600100040436,828.108046875
7263,2015-07-22 00:00:00,"15 kms from Maram, National Highway-102/A (Maram Peren road)","15 kms from Maram, National Highway-102/A (Maram Peren road)",Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.0489,25.4477,291.67962074279785,995.9665536880493,2249.9406784772873,19.446527099609398,0.42917123436927795,0.42928504943847656,854.713046875
7266,2015-07-22 00:00:00,Yangkhullen-Tamphung road till Nagaland border,Yangkhullen-Tamphung road till Nagaland border,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,93.8794,25.5098,275.08530020713806,1204.4092416763306,2323.25941324234,18.982415771484398,0.430957168340683,0.43162474036216736,843.4884375
7279,2015-07-24 00:00:00,Tamenglong Ward No-IV,Tamenglong Ward No-IV,Manipur,mudslide,monsoon,medium,other,0.0,0.0,93.5142,24.9818,258.6061358451843,1532.4783325195312,2597.654029726982,21.822045898437523,0.42623838782310486,0.42733001708984375,931.2615625
7276,2015-07-25 09:00:00,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",,Assam,landslide,continuous_rain,medium,natural_slope,2.0,0.0,91.8717,26.1062,38.41160610318184,1276.9908495247364,3442.622099071741,27.813928222656273,0.4773966372013092,0.48350778222084045,981.124609375
7364,2015-07-31 09:00:00,Phungyar road,Phungyar road,Manipur,landslide,continuous_rain,medium,below_road,0.0,0.0,94.3551,24.819,774.4362354278564,2323.7061500549316,3690.9092143177986,19.545373535156273,0.42891883850097656,0.4288870394229889,903.672890625
7372,2015-07-31 23:00:00,Naga Gate along the Ukhrul-Imphal route,Naga Gate along the Ukhrul-Imphal route,Manipur,mudslide,continuous_rain,medium,above_road,0.0,0.0,94.3415,25.0634,585.2512121200562,1503.7210881710052,2071.4677907526493,17.758111572265648,0.45248541235923767,0.46092161536216736,849.2459375
7389,2015-08-01 00:00:00,between Bongyang and Lokchao along the Imphal-Moreh highway,between Bongyang and Lokchao along the Imphal-Moreh highway,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.0644,24.4072,178.79518866539001,3362.113803625107,5493.03275346756,20.578546142578148,0.4365196228027344,0.4416135251522064,890.806015625
7371,2015-08-01 00:00:00,near S Lamphei Lamkhai and Sehlon village,near S Lamphei Lamkhai and Sehlon village,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,94.0573,23.9939,297.3319888114929,5806.109845638275,8746.070802211761,22.586846923828148,0.46174493432044983,0.4891885221004486,935.233984375
7374,2015-08-01 00:00:00,Ukhrul town Circular road from Rayotang to Viewland Zone II,Ukhrul town Circular road from Rayotang to Viewland Zone II,Manipur,landslide,continuous_rain,medium,below_road,0.0,0.0,94.3591,25.1122,103.73519361019135,1333.0392092466354,2328.578755259514,18.750421142578148,0.42010626196861267,0.4231618344783783,842.022734375
7385,2015-08-01 00:00:00,"Holenjang, Chandel district","Holenjang, Chandel district",Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.9815,24.004,305.38368225097656,5413.688659667969,7863.143652677536,20.627954101562523,0.43033599853515625,0.433087021112442,884.487734375
7369,2015-08-01 00:00:00,between Chalong and Paraolon,between Chalong and Paraolon,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1016,24.1988,233.5261106491089,4611.618638038635,7111.390620470047,20.936151123046898,0.4271799623966217,0.42914900183677673,895.843515625
7373,2015-08-01 00:00:00,between Maku village and Kamjong sub division,between Maku village and Kamjong sub division,Manipur,landslide,continuous_rain,medium,above_road,,,94.4759,24.9111,133.8518261909485,1822.7025270462036,3434.4629272818565,20.869805908203148,0.41972923278808594,0.42299461364746094,897.826484375
7390,2015-08-01 00:00:00,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1913,24.4265,178.37345600128174,3517.4577236175537,6102.3128926754,21.208032226562523,0.4231039583683014,0.42449951171875,910.521484375
7384,2015-08-01 00:00:00,"Wayang, Khengjoi","Wayang, Khengjoi",Manipur,landslide,rain,medium,unknown,0.0,0.0,94.0906,23.9278,282.59071707725525,5691.99213385582,8835.239857435226,23.137231445312523,0.4868539273738861,0.49835777282714844,953.135234375
7375,2015-08-01 00:00:00,Ukhrul NH 201-Jessami road,Ukhrul NH 201-Jessami road,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.4481,25.1941,106.30632191896439,1180.4594472050667,1971.1809903383255,18.820428466796898,0.435577392578125,0.46640586853027344,840.684765625
7370,2015-08-01 00:00:00,between Moltuk to New Songjang village,between Moltuk to New Songjang village,Manipur,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1078,24.1419,272.94641733169556,5325.461447238922,8048.068672418594,21.620294189453148,0.47926902770996094,0.4782218933105469,912.421875
7910,2015-08-01 00:00:00,Chandel,Chandel,Manipur,landslide,unknown,medium,above_road,0.0,0.0,94.1146,24.3481,196.61754369735718,3922.843277454376,6208.627820014954,20.594903564453148,0.43599382042884827,0.4370098114013672,889.436484375
7383,2015-08-01 00:00:00,"Tuitung village, Khengjoi","Tuitung village, Khengjoi",Manipur,landslide,rain,medium,unknown,0.0,0.0,94.1434,23.899,282.59071707725525,5691.99213385582,8835.239857435226,23.137231445312523,0.4868539273738861,0.49835777282714844,953.135234375
7388,2015-08-01 00:00:00,Senam,Senam,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,94.0984,24.416,178.79518866539001,3362.113803625107,5493.03275346756,20.578546142578148,0.4365196228027344,0.4416135251522064,890.806015625
7387,2015-08-01 00:00:00,Imphal-Ukhrul road,Imphal-Ukhrul road,Manipur,landslide,continuous_rain,small,below_road,0.0,0.0,94.2156,24.954,129.09141182899475,1429.5381605625153,2271.5227231383324,20.289422607421898,0.46942076086997986,0.4680277407169342,880.630234375
7409,2015-08-02 00:00:00,Meluri Sub-Division in Phek District of Nagaland,Meluri Sub-Division in Phek District of Nagaland,Nagaland,landslide,continuous_rain,medium,unknown,0.0,0.0,94.6219,25.72,94.02221441268921,653.7235304713249,1089.1765225678682,22.357080078125023,0.4926363527774811,0.4961916506290436,876.639609375
7664,2015-08-11 00:00:00,Nungba,Nungba,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.4251,24.7459,106.71474039554596,320.2733024954796,1395.7980275154114,25.007867431640648,0.4173361361026764,0.4176139831542969,932.170859375
7666,2015-08-11 00:00:00,Tousem,Tousem,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.3729,25.1019,94.84133124351501,808.520957827568,1260.0038349628448,25.108056640625023,0.4432913362979889,0.44649505615234375,926.6275
7665,2015-08-11 00:00:00,Khoupum,Khoupum,Manipur,landslide,continuous_rain,medium,unknown,0.0,0.0,93.5291,24.7016,76.02590322494507,288.2731333374977,1370.5092780292034,24.663629150390648,0.415478378534317,0.4165407717227936,925.927109375
7660,2015-08-12 00:00:00,Phesama village,Phesama village,Nagaland,mudslide,continuous_rain,medium,below_road,0.0,0.0,94.1136,25.6237,157.49040246009827,469.46805715560913,1879.1090846061707,19.636834716796898,0.4880962371826172,0.4926605224609375,828.692109375
7887,2015-08-16 00:00:00,Hawai,Hawai,Arunachal Pradesh,landslide,continuous_rain,medium,above_road,0.0,0.0,96.9262,27.8835,301.36725306510925,626.3820230960846,1083.9121863245964,17.024194335937523,0.4264488220214844,0.4258079528808594,790.52140625
7334,2015-08-18 00:00:00,Arunachal Pradesh,Arunachal Pradesh,Arunachal Pradesh,landslide,unknown,medium,unknown,1.0,0.0,94.7596,28.1737,475.0388562679291,1453.1065225601196,2115.8413514494896,22.185083007812523,0.42935118079185486,0.42932382225990295,925.774375
7335,2015-08-18 09:00:00,Tura Civil Hospital,Tura Civil Hospital,Meghalaya,landslide,continuous_rain,medium,urban,0.0,0.0,90.2023,25.5145,742.9690957069397,1256.4652860164642,1821.747463196516,25.081903076171898,0.47486940026283264,0.4789663851261139,970.895625
7699,2015-08-19 00:00:00,Zunheboto district,Zunheboto district,Nagaland,landslide,continuous_rain,medium,unknown,0.0,0.0,94.5224,26.0214,386.91186904907227,688.0404949188232,1073.0063393712044,21.286920166015648,0.4725004732608795,0.48043060302734375,873.429453125
7706,2015-08-19 00:00:00,National Highway at Kuliang,National Highway at Kuliang,Meghalaya,landslide,rain,medium,above_road,0.0,0.0,92.3636,25.0728,888.9140486717224,2577.019453048706,4083.3204984664917,23.703851318359398,0.4650897979736328,0.4820931851863861,973.762421875
7590,2015-08-19 00:00:00,Tongseng,Tongseng,Meghalaya,landslide,rain,small,unknown,0.0,0.0,92.3807,25.1416,888.9140486717224,2577.019453048706,4083.3204984664917,23.703851318359398,0.4650897979736328,0.4820931851863861,973.762421875
7589,2015-08-19 00:00:00,National Highway 44,National Highway 44,Meghalaya,landslide,rain,medium,above_road,0.0,0.0,92.3825,25.2568,625.2666711807251,1729.7695875167847,2766.7624801397324,21.763574218750023,0.47570547461509705,0.4956296384334564,914.363203125
7336,2015-08-19 09:00:00,NH-62 at Sibbari,NH-62 at Sibbari,Meghalaya,landslide,continuous_rain,medium,above_road,0.0,0.0,90.5549,25.2193,724.9652147293091,1801.1142015457153,2592.480458319187,25.966851806640648,0.47974205017089844,0.49334716796875,997.342421875
7701,2015-08-19 15:00:00,Phesama,Phesama,Nagaland,landslide,continuous_rain,medium,above_road,0.0,0.0,94.1051,25.6278,316.261351108551,581.9960981607437,1235.231265425682,19.134912109375023,0.476330429315567,0.4907855987548828,827.5853125
7727,2015-08-20 18:00:00,between Phesama and Kuima in Nagaland,between Phesama and Kuima in Nagaland,Nagaland,landslide,continuous_rain,medium,below_road,0.0,0.0,94.1057,25.6263,491.7680323123932,879.6101063489914,1532.94275701046,19.090234375000023,0.47363409399986267,0.49402299523353577,827.695390625
7728,2015-08-22 09:00:00,Natonal Highway in Jorabat area,Natonal Highway in Jorabat area,Assam,landslide,continuous_rain,medium,above_road,0.0,0.0,91.8806,26.1028,333.79989862442017,1189.8961067199707,2772.5203931331635,26.233056640625023,0.47987493872642517,0.4932212829589844,981.320625
7780,2015-08-26 00:00:00,Sailam village,Sailam village,Mizoram,landslide,continuous_rain,medium,above_road,1.0,0.0,92.7878,23.3572,123.7056702375412,383.13958793878555,1189.802959561348,23.376031494140648,0.41607603430747986,0.416351318359375,917.885390625
7778,2015-08-26 00:00:00,Phullen’s main road,Phullen’s main road,Mizoram,mudslide,continuous_rain,medium,above_road,0.0,0.0,93.0514,23.8447,241.11998081207275,476.91742330789566,1467.5955399870872,22.964318847656273,0.42271676659584045,0.42313066124916077,907.364140625
7836,2015-08-27 00:00:00,"National Highway 54, at Kawnpui town","National Highway 54, at Kawnpui town",Mizoram,landslide,downpour,medium,above_road,0.0,0.0,92.6724,24.042,90.38528800010681,388.59859108924866,816.3030929863453,25.526544189453148,0.41556230187416077,0.4182218015193939,962.380234375
7837,2015-08-27 00:00:00,three graveyards within Aizawl,three graveyards within Aizawl,Mizoram,landslide,downpour,medium,urban,0.0,0.0,92.7265,23.7269,67.16417521238327,358.1567630171776,808.222334831953,24.390252685546898,0.4143308103084564,0.4161593019962311,942.394765625
7972,2015-08-28 01:45:00,"Mizoram, India","Mizoram, India",Mizoram,landslide,downpour,large,unknown,0.0,0.0,92.8112,23.4495,30.77593632042408,240.11278338730335,726.8539313226938,23.237817382812523,0.4040120542049408,0.40803971886634827,919.621328125
7933,2015-09-01 00:00:00,Maligaon,Maligaon,Assam,rock_fall,rain,medium,unknown,2.0,0.0,91.6739,26.1868,787.1838808059692,2271.0939049720764,3662.887379527092,25.284570312500023,0.47759056091308594,0.497882217168808,993.059296875
7923,2015-09-01 00:00:00,Amingaon,Amingaon,Assam,landslide,rain,medium,unknown,2.0,0.0,91.72137514,26.49349035,177.48817801475525,1182.8895509243011,2155.7477414608,25.657037353515648,0.4875558316707611,0.46975645422935486,999.401328125
7956,2015-09-05 00:00:00,Byrnihat,Byrnihat,Meghalaya,landslide,unknown,medium,above_road,0.0,0.0,91.8695,26.048,90.35621583461761,944.9666440486908,5588.133692741394,25.385247802734398,0.47981390357017517,0.486255019903183,961.591484375
8012,2015-09-06 15:00:00,"Umling, Meghalaya 793102, India","Umling, Meghalaya 793102, India",Meghalaya,landslide,unknown,medium,above_road,0.0,0.0,91.8584,25.9703,155.85607290267944,467.4021899700165,5452.505707740784,24.969995117187523,0.4662996828556061,0.48951277136802673,960.862265625
8224,2015-09-14 01:30:00,"Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,landslide,downpour,medium,above_road,0.0,0.0,92.7187,23.7313,155.1053524017334,427.85608768463135,762.1859833598137,23.867425537109398,0.42317453026771545,0.42290496826171875,943.172578125
8223,2015-09-14 03:10:00,"Aizawl, Mizoram, India","Aizawl, Mizoram, India",Mizoram,landslide,downpour,large,above_road,0.0,0.0,92.7187,23.7348,155.1053524017334,427.85608768463135,762.1859833598137,23.867425537109398,0.42317453026771545,0.42290496826171875,943.172578125
8339,2015-09-23 00:00:00,Kamakhya Temple,Kamakhya Temple,Assam,landslide,continuous_rain,medium,above_road,0.0,0.0,91.7042,26.1666,347.9018807411194,1001.0343492031097,2684.6576747484505,25.422845458984398,0.46598243713378906,0.4898160398006439,994.620625
8366,2015-09-23 15:00:00,"Shillong, Meghalaya, India","Shillong, Meghalaya, India",Meghalaya,landslide,downpour,medium,natural_slope,2.0,1.0,91.893,25.583,687.0484352111816,2016.3010954856873,2892.395555973053,20.661035156250023,0.4896799623966217,0.49927839636802673,874.686484375
9405,2016-04-19 00:00:00,"Techahan Ward, Mon, Nagaland, India","Techahan Ward, Mon, Nagaland, India",Nagaland,landslide,continuous_rain,medium,unknown,0.0,0.0,95.0243,26.7223,583.9821100234985,1096.3664054870605,1718.6867184937,19.474847412109398,0.4894968569278717,0.48986944556236267,934.594921875
7655,2016-04-22 02:30:00,"Tawang, Arunachal Pradesh","Tawang, Arunachal Pradesh",Arunachal Pradesh,landslide,continuous_rain,medium,above_road,17.0,0.0,91.8569,27.5799,340.8162593841553,825.6779313087463,1219.0122231841087,6.682305908203148,0.42704710364341736,0.4276409149169922,680.918984375
9404,2016-05-01 00:00:00,"Hayuliang, Anjaw district,Arunachal Pradesh, India","Hayuliang, Anjaw district,Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,above_road,0.0,0.0,96.5316,28.0822,139.881432056427,440.0012791156769,1560.438759624958,14.276849365234398,0.4195524752140045,0.4221414029598236,822.767578125
9338,2016-05-18 08:00:00,"Sonachirra, Karimganj district, Assam, India","Sonachirra, Karimganj district, Assam, India",Assam,landslide,continuous_rain,medium,natural_slope,5.0,0.0,92.4943,24.4638,395.6751227378845,863.2989525794983,1606.7005954682827,24.987023925781273,0.42462158203125,0.42884063720703125,1001.928515625
9335,2016-05-18 08:00:00,"Bilaipur, Hailakandi district, Assam, India","Bilaipur, Hailakandi district, Assam, India",Assam,landslide,continuous_rain,unknown,unknown,2.0,0.0,92.7239,24.5202,352.84358263015747,734.9194139242172,1443.2658664882183,25.188043212890648,0.4187711179256439,0.42983055114746094,999.733515625
9336,2016-05-18 08:00:00,"Ramchandi , Hailakandi District, Assam, India","Ramchandi , Hailakandi District, Assam, India",Assam,landslide,continuous_rain,small,unknown,1.0,0.0,92.5121,24.5308,395.6751227378845,863.2989525794983,1606.7005954682827,24.987023925781273,0.42462158203125,0.42884063720703125,1001.928515625
9334,2016-05-18 08:00:00,"Bilaipur, Hailakandi district, Assam, India","Bilaipur, Hailakandi district, Assam, India",Assam,landslide,continuous_rain,unknown,unknown,2.0,0.0,92.7264,24.5204,352.84358263015747,734.9194139242172,1443.2658664882183,25.188043212890648,0.4187711179256439,0.42983055114746094,999.733515625
9169,2016-06-12 00:00:00,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India","on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",Nagaland,landslide,continuous_rain,unknown,above_road,0.0,0.0,94.2442,26.1677,157.9696536064148,671.7102229595184,1133.4130614995956,24.856225585937523,0.48512014746665955,0.49085235595703125,943.724140625
9168,2016-06-12 23:00:00,"NH 13 10 kilometers from Old Ziro, Arunachal Pradesh, India","NH 13 10 kilometers from Old Ziro, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,above_road,0.0,0.0,93.871,27.6438,216.62962436676025,611.7673218250275,2244.3196028470993,17.414971923828148,0.4244111478328705,0.4252115786075592,796.715390625
9142,2016-06-14 08:00:00,"lower Majakong Ward, Mokokchung, Nagaland, India","lower Majakong Ward, Mokokchung, Nagaland, India",Nagaland,landslide,continuous_rain,medium,retaining_wall,0.0,0.0,94.5247,26.3185,128.82649898529053,812.541276216507,2086.8386030197144,23.629693603515648,0.47096315026283264,0.48272833228111267,905.264609375
8222,2016-06-22 12:00:00,"Piyali Phukan Nagar, Guwahati, India","Piyali Phukan Nagar, Guwahati, India",Assam,mudslide,downpour,medium,natural_slope,1.0,0.0,91.7825,26.1961,185.334250330925,392.45640486478806,1728.5820469260216,26.885675048828148,0.4744535982608795,0.48822975158691406,993.762265625
8237,2016-07-01 00:00:00,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India","Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,large,unknown,5.0,3.0,92.6351,27.0136,370.81265449523926,887.0544135570526,1577.6949971914291,24.487664794921898,0.45301756262779236,0.46140798926353455,962.557734375
8684,2016-07-07 00:00:00,"Kamrup district, Assam, India","Kamrup district, Assam, India",Assam,landslide,continuous_rain,medium,retaining_wall,2.0,2.0,91.3681,25.9611,325.2333998680115,1955.960214138031,4727.2272408008575,27.198114013671898,0.4732017517089844,0.4846477508544922,987.145
8900,2016-07-07 00:00:00,"Imphal-Ukhrul sector of National Highway 102, Manipur, India","Imphal-Ukhrul sector of National Highway 102, Manipur, India",Manipur,landslide,monsoon,large,above_road,0.0,0.0,94.3136,25.0118,51.69401317834854,371.7482313513756,1961.5040645003319,21.849969482421898,0.41453614830970764,0.41643333435058594,863.406640625
8901,2016-07-10 00:00:00,"National Highway 2, near Kohima, Nagaland, India","National Highway 2, near Kohima, Nagaland, India",Nagaland,landslide,downpour,medium,above_road,0.0,0.0,94.1318,25.7902,348.533034324646,693.98582726717,1669.385276734829,23.442346191406273,0.48278871178627014,0.4975992739200592,902.164609375
8930,2016-07-11 23:00:00,"North Point Colony, Akuluto, Nagaland, India","North Point Colony, Akuluto, Nagaland, India",Nagaland,landslide,unknown,large,unknown,0.0,0.0,94.4922,26.1699,206.36674761772156,561.559796333313,1134.0388506650925,23.601068115234398,0.47685685753822327,0.4971974790096283,894.572734375
8996,2016-07-14 00:00:00,"Pub Sarania hill, South Sarania, Guwahati, Assam, India","Pub Sarania hill, South Sarania, Guwahati, Assam, India",Assam,landslide,monsoon,small,natural_slope,1.0,0.0,91.7702,26.1768,149.3803709745407,505.29202073812485,1565.0455430150032,27.746514892578148,0.4865856170654297,0.4934673309326172,990.227890625
8995,2016-07-14 00:00:00,"Noonmati Nijarapar area of the city, Guwahati, Assam, India","Noonmati Nijarapar area of the city, Guwahati, Assam, India",Assam,landslide,monsoon,small,unknown,1.0,0.0,91.8074,26.1963,149.3803709745407,505.29202073812485,1565.0455430150032,27.746514892578148,0.4865856170654297,0.4934673309326172,990.227890625
9010,2016-07-16 00:00:00,"Hoj-Potin Highway, Arunachal Pradesh, India","Hoj-Potin Highway, Arunachal Pradesh, India",Arunachal Pradesh,mudslide,downpour,medium,above_road,1.0,0.0,93.804,27.3034,418.0818200111389,1122.2815215587616,1610.604241490364,22.761010742187523,0.44927534461021423,0.46609368920326233,909.5521875
9124,2016-07-19 00:00:00,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India","Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",Meghalaya,translational_slide,continuous_rain,large,natural_slope,0.0,0.0,90.5573,25.203,249.69986081123352,1488.8931810855865,2848.8983921706676,25.620477294921898,0.46566328406333923,0.4895833432674408,995.658125
9087,2016-07-19 00:00:00,"5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India","5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India",Arunachal Pradesh,landslide,downpour,medium,above_road,0.0,0.0,94.9612,28.235,264.66837525367737,1089.3307030200958,2941.861003637314,21.787530517578148,0.4285545349121094,0.42810186743736267,909.523984375
9051,2016-07-19 09:00:00,"12th Mile area at Jorabat, Meghalaya, India","12th Mile area at Jorabat, Meghalaya, India",Meghalaya,landslide,unknown,medium,natural_slope,0.0,1.0,91.8744337,26.09748244,594.4920778274536,1611.109435558319,2853.842318058014,26.006280517578148,0.4775657653808594,0.4972362518310547,981.241875
9122,2016-07-20 00:00:00,"Noonmati, Guwahati, Assam, India","Noonmati, Guwahati, Assam, India",Assam,landslide,rain,medium,unknown,0.0,0.0,91.802,26.1966,241.256445646286,892.4944400787354,2149.7499495744705,26.827386474609398,0.47688865661621094,0.4861869812011719,991.964375
9186,2016-07-25 12:30:00,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India","Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",Manipur,landslide,continuous_rain,medium,above_road,0.0,1.0,94.1383,25.48,264.3545866012573,689.9977251887321,1155.5753126740456,17.085229492187523,0.4841829836368561,0.5007889866828918,836.598203125
9219,2016-07-26 23:00:00,"Zunheboto, Nagaland, India","Zunheboto, Nagaland, India",Nagaland,landslide,downpour,medium,retaining_wall,0.0,0.0,94.5282,26.0101,55.27476593852043,1159.539382904768,1627.491645514965,21.225457763671898,0.4795093536376953,0.48790422081947327,876.547734375
9252,2016-07-28 00:00:00,"Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India","Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India",Arunachal Pradesh,landslide,monsoon,medium,unknown,0.0,0.0,91.8644,27.5748,186.26859784126282,641.3077116012573,2194.2407190799713,11.287316894531273,0.42058244347572327,0.4221433103084564,686.203828125
9232,2016-07-28 23:00:00,"Ngur, near Mizoram-Myanmar border, India","Ngur, near Mizoram-Myanmar border, India",Mizoram,landslide,continuous_rain,medium,unknown,2.0,6.0,93.3783,23.5397,48.01500588655472,409.7009673714638,741.9787403196096,21.416802978515648,0.410992294549942,0.4136695861816406,872.0621875
9251,2016-07-28 23:00:00,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India","Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",Nagaland,landslide,downpour,medium,retaining_wall,0.0,0.0,94.7844,25.8702,77.59641855955124,281.75271302461624,1555.6705370545387,22.285943603515648,0.48952803015708923,0.4820314943790436,887.6059375
9464,2016-08-05 00:00:00,Babrang village under Jang circle in Tawang district,Babrang village under Jang circle in Tawang district,Arunachal Pradesh,landslide,downpour,medium,unknown,0.0,3.0,91.9754,27.5754,138.9254331588745,226.20928660035133,838.8026840984821,10.637292480468773,0.40936532616615295,0.4040031433105469,657.005546875
9604,2016-10-12 00:00:00,Legship,Legship,Sikkim,landslide,continuous_rain,medium,above_road,0.0,0.0,88.2891,27.2676,251.97678804397583,871.1906373500824,1722.5456237792969,17.068658447265648,0.42272505164146423,0.4176858365535736,825.480859375
9619,2016-10-15 00:00:00,Namchi,Namchi,Sikkim,landslide,rain,medium,above_road,0.0,0.0,88.3664,27.1695,27.941210195422173,866.3415443152189,2264.8373674601316,18.821313476562523,0.39290618896484375,0.39934030175209045,879.016875
9620,2016-10-15 00:00:00,Rangpo,Rangpo,Sikkim,landslide,downpour,medium,above_road,0.0,0.0,88.5292,27.172,20.886316895484924,561.2221658229828,1781.5137803554535,20.006768798828148,0.388293594121933,0.3908049166202545,889.381484375
